bin,L0,L1,L2,L3,L4,L5,L6,L7,L8,L9
1.079000000000000000e+03,-3.573893981720944191e-01,3.489279111216462836e-01,4.444525550858374752e-01,6.369789457096167729e-01,-5.264332370374369408e-01,3.506474745325599551e-01,0.000000000000000000e+00,8.507642501032707250e-01,-3.451742733591297019e-01,6.234857005215797832e-02
1.080000000000000000e+03,-3.710027924778145914e-01,3.412606155075001424e-01,4.344354315678552458e-01,6.058103422340064270e-01,-5.188014841626085172e-01,2.754925771403645141e-01,0.000000000000000000e+00,8.507642501032707250e-01,-6.091419199637690962e-01,0.000000000000000000e+00
1.081000000000000000e+03,-3.785520092918173707e-01,3.659628792617784510e-01,4.226173388634031913e-01,5.875071178475237410e-01,-5.097965257985259679e-01,2.318447276342342489e-01,0.000000000000000000e+00,8.507642501032707250e-01,-5.722226920515789406e-01,-7.003433164160895175e-02
1.082000000000000000e+03,-3.900823729019550767e-01,2.998028289872873842e-01,4.110334339073699605e-01,5.580974714955273530e-01,-5.009678716943968269e-01,1.628037897101988762e-01,0.000000000000000000e+00,8.507642501032707250e-01,-5.317976655408275244e-01,-1.615389636641243742e-01
1.083000000000000000e+03,-4.023029898642024871e-01,3.005980023140567003e-01,3.978162064293377376e-01,5.249506246519799468e-01,-4.908905249990877517e-01,8.703171375840688950e-02,0.000000000000000000e+00,8.507642501032707250e-01,-6.262929693620813421e-01,-2.711772846304664752e-01
1.084000000000000000e+03,-4.135245385879929847e-01,2.938890984184232558e-01,3.839342451316642979e-01,4.926710624723280585e-01,-4.803004228260813191e-01,1.573483445526612304e-02,0.000000000000000000e+00,8.507642501032707250e-01,-5.948936175527433923e-01,-3.604280175263285257e-01
1.085000000000000000e+03,-4.259319963281851806e-01,3.276737488743264315e-01,3.711597263351679166e-01,4.548806589773443099e-01,-4.705484041515758387e-01,-6.418881118599265023e-02,0.000000000000000000e+00,8.507642501032707250e-01,-6.342425967602335346e-01,-4.223303408218998523e-01
1.086000000000000000e+03,-4.345626933954204185e-01,2.936315565202947675e-01,3.567510480871637912e-01,4.272754845973705251e-01,-4.595395167152562244e-01,-1.199642635264672186e-01,0.000000000000000000e+00,8.507642501032707250e-01,-2.425068743855046949e-01,-4.609282953893450441e-01
1.087000000000000000e+03,-4.490111867036971072e-01,1.038995377122655245e-01,3.385519724200026781e-01,3.786263285191754369e-01,-4.456178004932886405e-01,-2.126275844176478413e-01,0.000000000000000000e+00,8.507642501032707250e-01,-1.930231144266807142e-01,-4.936750419079080632e-01
1.088000000000000000e+03,-4.693741768665463110e-01,4.212767765167281520e-02,3.159433350929073958e-01,3.049201295051800487e-01,-4.282919649671365070e-01,-3.390503722915607088e-01,0.000000000000000000e+00,8.507642501032707250e-01,-6.168910098212903037e-01,-5.216128552318194389e-01
1.089000000000000000e+03,-4.868992275227039257e-01,1.174237378548117355e-01,2.922613659492776517e-01,2.368194646664240899e-01,-4.101002620237151342e-01,-4.412029508444432202e-01,0.000000000000000000e+00,8.507642501032707250e-01,-5.700778388241803940e-01,-5.457730683780217529e-01
1.090000000000000000e+03,-5.019997445916474232e-01,8.962438434409619736e-02,2.685438448886785512e-01,1.748954152319218136e-01,-3.918296548994424366e-01,-5.226009946472727208e-01,0.000000000000000000e+00,8.507642501032707250e-01,-4.532453668139285741e-01,-5.655191003555680718e-01
1.091000000000000000e+03,-5.203745474293620665e-01,-4.463624595150458667e-03,2.428816094781363066e-01,9.590342824123544718e-02,-3.719945297417489027e-01,-6.119750937850740868e-01,0.000000000000000000e+00,8.507642501032707250e-01,-4.602222861723085368e-01,-5.858754404529773474e-01
1.092000000000000000e+03,-5.399466811442310554e-01,-2.841187142131390217e-02,2.144315284667254184e-01,8.080695136724691183e-03,-3.499133541933260316e-01,-6.945630532005485636e-01,0.000000000000000000e+00,8.507642501032707250e-01,-4.859073746749423273e-01,-6.071546550463369218e-01
1.093000000000000000e+03,-5.586000632771832564e-01,-1.067740066916637171e-01,1.825238517892486256e-01,-7.822194703814970562e-02,-3.250200390238932036e-01,-7.610252407773596683e-01,0.000000000000000000e+00,8.507642501032707250e-01,-2.299373074024045061e-01,-6.232835761015047549e-01
1.094000000000000000e+03,-5.810639460447795113e-01,-2.642063965677241555e-01,1.457446556930207249e-01,-1.839447945901550030e-01,-2.961362001709770264e-01,-8.259967296540556836e-01,0.000000000000000000e+00,8.507642501032707250e-01,5.639339187046111396e-02,-6.424764382895685744e-01
1.095000000000000000e+03,-6.064746997515243487e-01,-4.510821219133989146e-01,9.985932492127327920e-02,-3.032724487607447728e-01,-2.597780884285363912e-01,-8.818364362179628158e-01,0.000000000000000000e+00,8.507642501032707250e-01,6.240138473564348365e-01,-6.629451506003135597e-01
1.096000000000000000e+03,-6.370127334278294917e-01,-7.473947214920237947e-01,3.723982076752110904e-02,-4.416727001737283387e-01,-2.094947544026088404e-01,-9.286590386915108963e-01,0.000000000000000000e+00,8.507642501032707250e-01,9.559012523633614311e-01,-6.857631655909400825e-01
1.097000000000000000e+03,-6.800995931809312722e-01,-9.390780788793769984e-01,-5.195691241893087009e-02,-6.174180229738956971e-01,-1.362980185424307322e-01,-9.676000844806873502e-01,0.000000000000000000e+00,8.507642501032707250e-01,9.971015552783841773e-01,-7.090060493247274387e-01
1.098000000000000000e+03,-7.341499291888193834e-01,-9.934129878865822771e-01,-1.821663334371564358e-01,-7.900462067672110456e-01,-2.532367886889348024e-02,-9.896411199676632409e-01,0.000000000000000000e+00,8.507642501032707250e-01,9.989071941508685937e-01,-7.408028600200560199e-01
1.099000000000000000e+03,-8.005907716659829143e-01,-9.990929734844961052e-01,-3.432094214908735785e-01,-9.213289957651570328e-01,1.208164444402431009e-01,-9.448754157935473907e-01,9.999092042625951082e-01,8.507642501032707250e-01,7.851666315136329732e-01,-7.829812176764082698e-01
1.100000000000000000e+03,-8.577619647140585224e-01,-9.987940726979113171e-01,-4.988053166111337533e-01,-9.755049314814951966e-01,2.748384221455365539e-01,-6.647109168526413869e-01,9.999092042625951082e-01,8.507642501032707250e-01,9.855618206540045501e-01,-8.220714896835076280e-01
1.101000000000000000e+03,-8.929835205080043359e-01,-9.815676022164152581e-01,-6.082200726323420126e-01,-9.907506641844658901e-01,3.935854365331230564e-01,4.444413803246561635e-03,9.999092042625951082e-01,8.507642501032707250e-01,9.861244403608239173e-01,-8.499461173011034765e-01
1.102000000000000000e+03,-9.080079204021619388e-01,-9.751053434844813017e-01,-6.897580399241267646e-01,-9.944642701595535206e-01,4.896692909375512381e-01,4.030511379286747520e-01,9.999092042625951082e-01,8.507642501032707250e-01,1.860286494526670054e-01,-8.651594876963467629e-01
1.103000000000000000e+03,-9.296830607689660075e-01,-9.923261152642328664e-01,-7.525359363371671995e-01,-9.977594455729663636e-01,5.694146132223106838e-01,8.245946496482597921e-01,9.999092042625951082e-01,8.507642501032707250e-01,3.853363210302148123e-01,-8.836752600772201927e-01
1.104000000000000000e+03,-9.448167043225361716e-01,-9.915338072570589745e-01,-8.115743148051286493e-01,-9.990022884490218358e-01,6.503614196783801260e-01,9.503626042230908233e-01,9.999092042625951082e-01,8.507642501032707250e-01,-5.115722538078786297e-01,-8.987017998855852952e-01
1.105000000000000000e+03,-9.576974734706938941e-01,-9.935431776980520047e-01,-8.572201851513276960e-01,-9.995867268789137006e-01,7.181197115114555940e-01,9.880982104594078219e-01,9.999092042625951082e-01,8.507642501032707250e-01,2.193299196315358912e-01,-9.121502673889959611e-01
1.106000000000000000e+03,-9.675777002989405240e-01,-9.790079354192127159e-01,-8.897672543333889905e-01,-9.998280766809481968e-01,7.700694843318695026e-01,9.971669508281197913e-01,9.999092042625951082e-01,8.507642501032707250e-01,-1.953255526354713278e-01,-9.224650075588860521e-01
1.107000000000000000e+03,-9.728828795743396096e-01,-9.891792927325636642e-01,-9.167622948745295375e-01,-9.999044083655913573e-01,8.161835965241582835e-01,9.989181514355359726e-01,9.999092042625951082e-01,8.507642501032707250e-01,9.999092042625951082e-01,-9.275367804076456446e-01
1.108000000000000000e+03,-9.802801801142607685e-01,-9.999092042625951082e-01,-9.451012338900371956e-01,-9.999092042625951082e-01,8.686335761832778557e-01,9.998046641667083234e-01,9.999092042625951082e-01,8.507642501032707250e-01,9.999092042625951082e-01,-9.349702869844983555e-01
1.109000000000000000e+03,-9.894233817196256275e-01,5.879261382626271848e-01,9.999092042625951082e-01,-9.999092042625951082e-01,9.999092042625951082e-01,9.999092042625951082e-01,0.000000000000000000e+00,8.507642501032707250e-01,-6.346006720709097548e-01,-9.453672351797840490e-01
1.110000000000000000e+03,-6.453229667697119032e-01,5.879261382626271848e-01,9.999092042625951082e-01,-1.750427371641317675e-01,9.999092042625951082e-01,-8.211390392137216665e-01,9.999092042625951082e-01,8.712615977160372838e-01,-6.346006720709097548e-01,3.662383902975026584e-01
1.111000000000000000e+03,-5.086197165075934112e-01,9.994266281066673807e-01,2.952953895989003930e-01,4.550535200434563388e-01,-4.124336224576194421e-01,-6.383246078225156273e-02,0.000000000000000000e+00,8.712615977160372838e-01,9.465889019676585470e-01,3.108366569986900085e-01
1.112000000000000000e+03,-4.668368663731466972e-01,9.538150193505043895e-01,3.906470964467154139e-01,5.840358902444878764e-01,-4.854223009269519884e-01,2.236201800488978042e-01,0.000000000000000000e+00,8.712615977160372838e-01,9.999092042625951082e-01,2.615084631104881985e-01
1.113000000000000000e+03,-4.373366951300315386e-01,8.471700162363319242e-01,4.205569953053842625e-01,6.576091134592342291e-01,-5.082264223122882063e-01,4.006985248580722803e-01,0.000000000000000000e+00,8.712615977160372838e-01,9.344757947089142869e-01,2.240416699606542217e-01
1.114000000000000000e+03,-4.318398563986148853e-01,6.193979906252219392e-01,4.326881917920281095e-01,6.698779845475724137e-01,-5.174702484769706512e-01,4.304776437393664223e-01,0.000000000000000000e+00,8.712615977160372838e-01,6.240868683908928904e-01,1.554455715576990305e-01
1.115000000000000000e+03,-4.342571234918480294e-01,5.002085567146109524e-01,4.318597391075640890e-01,6.645355532141572485e-01,-5.168390341814352862e-01,4.175135412956272885e-01,0.000000000000000000e+00,8.712615977160372838e-01,-2.519057355935629475e-02,8.260411359612596094e-02
1.116000000000000000e+03,-4.396054733132374603e-01,3.657909915425143210e-01,4.243640737803937024e-01,6.524189625021731276e-01,-5.111275880845910224e-01,3.880981080004014538e-01,0.000000000000000000e+00,8.712615977160372838e-01,-3.253241709973047624e-01,0.000000000000000000e+00
1.117000000000000000e+03,-4.521967710205132551e-01,3.417240756103123722e-01,4.150860095095145752e-01,6.222285271595884293e-01,-5.040568394089467441e-01,3.149792726286034239e-01,0.000000000000000000e+00,8.712615977160372838e-01,-5.848912620556021569e-01,-6.234857005215797832e-02
1.118000000000000000e+03,-4.591075941891559764e-01,3.330871429782592541e-01,4.027304297066179872e-01,6.046256350016434578e-01,-4.946378918482764453e-01,2.726543592084581524e-01,0.000000000000000000e+00,8.712615977160372838e-01,-4.952014658334920050e-01,-1.325096189342382380e-01
1.119000000000000000e+03,-4.720031341917858003e-01,2.534359090133190828e-01,3.903191301336390584e-01,5.697280297867882703e-01,-4.851721029618826786e-01,1.899256968750852037e-01,0.000000000000000000e+00,8.712615977160372838e-01,-5.379432690965701980e-01,-2.229866647521823453e-01
1.120000000000000000e+03,-4.838962199185131152e-01,2.699118468344870458e-01,3.757769089177614430e-01,5.350766029558873260e-01,-4.740739730091613757e-01,1.099222837518654405e-01,0.000000000000000000e+00,8.712615977160372838e-01,-5.972663471318521156e-01,-3.300321000011195993e-01
1.121000000000000000e+03,-4.953811562805048863e-01,2.797337346695310534e-01,3.616354459331331817e-01,4.992737192385806599e-01,-4.632726324156840048e-01,3.010127125047353663e-02,0.000000000000000000e+00,8.712615977160372838e-01,-4.770247017606893403e-01,-4.155323830221598902e-01
1.122000000000000000e+03,-5.063179736826695088e-01,3.669780638164591435e-01,3.498087303112660806e-01,4.629726934222575530e-01,-4.542312350377845642e-01,-4.741434693722295507e-02,0.000000000000000000e+00,8.712615977160372838e-01,-6.018446019603197472e-01,-4.747194256261921819e-01
1.123000000000000000e+03,-5.119643480866744589e-01,3.025674553017118629e-01,3.362417875157076574e-01,4.433714526012667023e-01,-4.438490834681887431e-01,-8.771788641806810283e-02,0.000000000000000000e+00,8.712615977160372838e-01,-8.942715329993673745e-02,-5.080235079674083609e-01
1.124000000000000000e+03,-5.266932476898762427e-01,7.463797015933709700e-02,3.188714663522954629e-01,3.894420759134568644e-01,-4.305380372503105346e-01,-1.926578373713095649e-01,0.000000000000000000e+00,8.712615977160372838e-01,-1.718779552379856579e-01,-5.407684491273517802e-01
1.125000000000000000e+03,-5.451199089821999744e-01,4.164770374644257561e-02,2.963000641275892466e-01,3.162447982020131776e-01,-4.132060984942841353e-01,-3.207158773697669218e-01,0.000000000000000000e+00,8.712615977160372838e-01,-5.511441881476988325e-01,-5.655580321997936144e-01
1.126000000000000000e+03,-5.608837457661686177e-01,1.346555108595796357e-01,2.739011079460223486e-01,2.486464592658401418e-01,-3.959614659336542775e-01,-4.244388055383740976e-01,0.000000000000000000e+00,8.712615977160372838e-01,-5.783486719768929918e-01,-5.879261382625609045e-01
1.127000000000000000e+03,-5.735360218387828279e-01,8.338676094548663764e-02,2.509157961209466658e-01,1.912122038867513918e-01,-3.782123389928608859e-01,-5.021658432107746206e-01,0.000000000000000000e+00,8.712615977160372838e-01,-4.066171592979835880e-01,-6.052956140570080468e-01
1.128000000000000000e+03,-5.911742239678515753e-01,-1.386787573402795820e-02,2.264663816692382148e-01,1.067969917771300348e-01,-3.592664899104441312e-01,-6.005490343084473048e-01,0.000000000000000000e+00,8.712615977160372838e-01,-4.953616424134680285e-01,-6.243517474376965026e-01
1.129000000000000000e+03,-6.079118195023883731e-01,-1.328064542802336392e-02,1.989452488993567469e-01,2.262401198429129373e-02,-3.378494172487643277e-01,-6.819977988470221630e-01,0.000000000000000000e+00,8.712615977160372838e-01,-5.135622458348590991e-01,-6.455943537119973596e-01
1.130000000000000000e+03,-6.244400783484616024e-01,-9.892285760405758466e-02,1.689800374547906214e-01,-6.352982570180926158e-02,-3.144085619613951610e-01,-7.506347563152475644e-01,0.000000000000000000e+00,8.712615977160372838e-01,-2.400967201114479199e-01,-6.587444868847905921e-01
1.131000000000000000e+03,-6.440012867141516884e-01,-2.453220885698870479e-01,1.343860566144355340e-01,-1.679386679690508255e-01,-2.871710368263944990e-01,-8.171866872995335873e-01,0.000000000000000000e+00,8.712615977160372838e-01,5.908744341992140658e-02,-6.770636010527625315e-01
1.132000000000000000e+03,-6.658388712865626058e-01,-4.457583410687062653e-01,9.095924791825166222e-02,-2.852032848545507648e-01,-2.526805164154568573e-01,-8.744054097156607197e-01,0.000000000000000000e+00,8.712615977160372838e-01,6.391337973250831306e-01,-6.952642121729746272e-01
1.133000000000000000e+03,-6.929101855926094178e-01,-7.436797257871473610e-01,3.186473303569294091e-02,-4.269281379210673744e-01,-2.051390184555311191e-01,-9.244389020789479661e-01,0.000000000000000000e+00,8.712615977160372838e-01,9.562257390522568290e-01,-7.167905873892967961e-01
1.134000000000000000e+03,-7.299226640953880851e-01,-9.384979977803064033e-01,-5.312240488961436635e-02,-6.037083428179094158e-01,-1.353278199217569921e-01,-9.652313150645190909e-01,0.000000000000000000e+00,8.712615977160372838e-01,9.972488357883761978e-01,-7.376644645725339844e-01
1.135000000000000000e+03,-7.769768776443942704e-01,-9.934642279630383488e-01,-1.769003078855931610e-01,-7.826476831775903698e-01,-2.992218537936300674e-02,-9.889641305308144448e-01,0.000000000000000000e+00,8.712615977160372838e-01,9.989445147119203616e-01,-7.663569493428699086e-01
1.136000000000000000e+03,-8.335992743296870566e-01,-9.990989160752509202e-01,-3.313804929804703980e-01,-9.181104023849786522e-01,1.096778350494253262e-01,-9.484345169230588013e-01,9.999092042625951082e-01,8.712615977160372838e-01,7.497885710314886598e-01,-8.056279211108202665e-01
1.137000000000000000e+03,-8.820863655157979988e-01,-9.987024434040384646e-01,-4.808716814533164907e-01,-9.745898423211293293e-01,2.562897510573670656e-01,-6.813822979257913026e-01,9.999092042625951082e-01,8.712615977160372838e-01,8.783761972947730090e-01,-8.417944581136461712e-01
1.138000000000000000e+03,-9.109730952294025075e-01,-9.934131790982266841e-01,-5.977288932833626500e-01,-9.901817752240356096e-01,3.817386481034167889e-01,-4.474942786858689125e-02,9.999092042625951082e-01,8.712615977160372838e-01,9.993709626792686151e-01,-8.666442201669920520e-01
1.139000000000000000e+03,-9.296830607689660075e-01,-8.898311603796116298e-01,-6.649689439306205596e-01,-9.955546937792667528e-01,4.596515696895693281e-01,5.425668305470219277e-01,9.999092042625951082e-01,8.712615977160372838e-01,1.995543685681276935e-01,-8.836752600772201927e-01
1.140000000000000000e+03,-9.346592743234057865e-01,-9.839576446406292920e-01,-7.315499588989067270e-01,-9.965220114231488902e-01,5.421111398753608590e-01,6.693644048807381175e-01,9.999092042625951082e-01,8.712615977160372838e-01,9.987837127412569904e-01,-8.918569344294710044e-01
1.141000000000000000e+03,-9.556053127560408811e-01,-9.982308268566405518e-01,-7.865985624965973200e-01,-9.990372867478252150e-01,6.153080955176984945e-01,9.531235722376766306e-01,9.999092042625951082e-01,8.712615977160372838e-01,-9.690480469296923471e-02,-9.114619008211116702e-01
1.142000000000000000e+03,-9.651082642958634938e-01,-9.912791817458395105e-01,-8.422483795037333243e-01,-9.995652480062642287e-01,6.953090664155617828e-01,9.870724596212284707e-01,9.999092042625951082e-01,8.712615977160372838e-01,9.542805865798006382e-01,-9.217177997962920921e-01
1.143000000000000000e+03,-9.733744912399240334e-01,-9.792640523504377859e-01,-8.753799252214762294e-01,-9.998212023084749323e-01,7.466718726493691838e-01,9.969788967373084398e-01,9.999092042625951082e-01,8.712615977160372838e-01,-5.248762483060571693e-01,-9.307837249529885559e-01
1.144000000000000000e+03,-9.776847756703340719e-01,-9.898124944667465730e-01,-9.047202965131735386e-01,-9.998997487301399811e-01,7.952209861678206648e-01,9.988302886591885477e-01,9.999092042625951082e-01,8.712615977160372838e-01,9.999092042625951082e-01,-9.357026474126453053e-01
1.145000000000000000e+03,-9.838990300776165876e-01,-9.999092042625951082e-01,-9.356254745170582421e-01,-9.999092042625951082e-01,8.505363417764045808e-01,9.997967645126556446e-01,9.999092042625951082e-01,8.712615977160372838e-01,9.999092042625951082e-01,-9.422803887580536442e-01
1.146000000000000000e+03,-9.912804804566628381e-01,5.879261382626271848e-01,9.999092042625951082e-01,-9.999092042625951082e-01,9.999092042625951082e-01,9.999092042625951082e-01,0.000000000000000000e+00,8.712615977160372838e-01,-6.346006720709097548e-01,-9.525165439719500693e-01
1.147000000000000000e+03,-7.189674464724219449e-01,5.879261382626271848e-01,9.999092042625951082e-01,-2.054783331707925598e-01,9.999092042625951082e-01,-8.373218744894128651e-01,9.999092042625951082e-01,8.915950916347115118e-01,-6.346006720709097548e-01,2.979740330456165931e-01
1.148000000000000000e+03,-5.993935607014976297e-01,9.995397521376667704e-01,2.622763183471855664e-01,4.477602786507272614e-01,-3.869919865414783722e-01,-7.879145999600510597e-02,0.000000000000000000e+00,8.915950916347115118e-01,9.521882634904313969e-01,2.368296680383247532e-01
1.149000000000000000e+03,-5.620639716112784123e-01,9.561656793950904509e-01,3.575410825594866893e-01,5.812069870763041379e-01,-4.601434238884685168e-01,2.169313788138940435e-01,0.000000000000000000e+00,8.915950916347115118e-01,9.999092042625951082e-01,1.932263825455362294e-01
1.150000000000000000e+03,-5.357792160834677908e-01,8.148181006655014214e-01,3.848259395645114989e-01,6.561745888922069225e-01,-4.809808815537891524e-01,3.972157022651671698e-01,0.000000000000000000e+00,8.915950916347115118e-01,9.646942209996873796e-01,1.513401081513432167e-01
1.151000000000000000e+03,-5.370701708629520565e-01,5.382437241641178094e-01,3.941586240084555826e-01,6.528213989927178496e-01,-4.881009275195271058e-01,3.890750453262707409e-01,0.000000000000000000e+00,8.915950916347115118e-01,5.905870322603909983e-01,7.667882397019860907e-02
1.152000000000000000e+03,-5.397509575631850298e-01,4.379733800546548594e-01,3.890634062568997797e-01,6.457544071024979848e-01,-4.842141040673135222e-01,3.719237960871219495e-01,0.000000000000000000e+00,8.915950916347115118e-01,-2.569175066035157551e-01,0.000000000000000000e+00
1.153000000000000000e+03,-5.481574122128529680e-01,3.565819248344688774e-01,3.811925702258348592e-01,6.226621559158702635e-01,-4.782080296413928067e-01,3.160256077153283383e-01,0.000000000000000000e+00,8.915950916347115118e-01,-5.151242103172425368e-01,-8.260411359612596094e-02
1.154000000000000000e+03,-5.559442242113068477e-01,3.673365042945878067e-01,3.711320739150201775e-01,5.999647153022522605e-01,-4.705272864420085854e-01,2.615045927847348683e-01,0.000000000000000000e+00,8.915950916347115118e-01,-5.847550688892185766e-01,-1.425885069067296118e-01
1.155000000000000000e+03,-5.634907780628745089e-01,3.887446417265056908e-01,3.617765426039313836e-01,5.767141479471553644e-01,-4.633804526128801893e-01,2.063348489209912429e-01,0.000000000000000000e+00,8.915950916347115118e-01,-6.317584228892967335e-01,-2.119489530026084367e-01
1.156000000000000000e+03,-5.697933541158796134e-01,3.654045706404855376e-01,3.517828447160877281e-01,5.563147624370846644e-01,-4.557409809123892375e-01,1.586694746983462190e-01,0.000000000000000000e+00,8.915950916347115118e-01,-5.807153674554356160e-01,-2.960500366358853608e-01
1.157000000000000000e+03,-5.785594252543673210e-01,3.540681406003610698e-01,3.419226467913559220e-01,5.264021825729705562e-01,-4.481978137726617684e-01,9.029840783278182681e-02,0.000000000000000000e+00,8.915950916347115118e-01,-5.689279281971492130e-01,-3.965378435151290515e-01
1.158000000000000000e+03,-5.853595137668743398e-01,3.226442677292987171e-01,3.299936894825842848e-01,5.019248510192686474e-01,-4.390636064068289546e-01,3.590200353576196435e-02,0.000000000000000000e+00,8.915950916347115118e-01,-5.136276434387357925e-01,-4.751703187409912488e-01
1.159000000000000000e+03,-5.956506363955494932e-01,2.772960341634193582e-01,3.176403960118868719e-01,4.626955868615858503e-01,-4.295938055740145534e-01,-4.799190146814093921e-02,0.000000000000000000e+00,8.915950916347115118e-01,-5.626376959944822120e-01,-5.302211357826224214e-01
1.160000000000000000e+03,-6.046766503568562490e-01,2.745063048759373014e-01,3.033866242587757722e-01,4.260629350871853460e-01,-4.186522884044687198e-01,-1.223619201663532496e-01,0.000000000000000000e+00,8.915950916347115118e-01,-3.963211693011084447e-01,-5.645143926350342234e-01
1.161000000000000000e+03,-6.147490588937200018e-01,1.289088975975735962e-01,2.858523880018873919e-01,3.826720231192342059e-01,-4.051685471592922916e-01,-2.052003021039268404e-01,0.000000000000000000e+00,8.915950916347115118e-01,-2.880148441324630326e-01,-5.923739741782405588e-01
1.162000000000000000e+03,-6.305330199680836412e-01,6.870822471751469873e-02,2.660225452198433649e-01,3.092808360154239988e-01,-3.898840592637800584e-01,-3.320367992472837426e-01,0.000000000000000000e+00,8.915950916347115118e-01,-5.560754883223411049e-01,-6.157759746572961657e-01
1.163000000000000000e+03,-6.428409713053896413e-01,7.214768235765599280e-02,2.429036991806584334e-01,2.475072608174595790e-01,-3.720116357031847953e-01,-4.260710730294523518e-01,0.000000000000000000e+00,8.915950916347115118e-01,-6.081732175069913815e-01,-6.356685302343595412e-01
1.164000000000000000e+03,-6.575674173285883661e-01,8.883673826614543745e-02,2.215862624472317577e-01,1.685537934503698876e-01,-3.554760664622675925e-01,-5.303538954698370222e-01,0.000000000000000000e+00,8.915950916347115118e-01,-5.982652397889891560e-01,-6.538201194667099259e-01
1.165000000000000000e+03,-6.684450024182777561e-01,4.466254161497507785e-02,1.973436057586763215e-01,1.069450972284263085e-01,-3.365998279886146527e-01,-6.003917825437365963e-01,0.000000000000000000e+00,8.915950916347115118e-01,-4.234522953870601403e-01,-6.691979486062973326e-01
1.166000000000000000e+03,-6.841358260083039156e-01,-5.066561221361034345e-02,1.724517095147334311e-01,1.375447499725007856e-02,-3.171312766099953495e-01,-6.897107269625052384e-01,0.000000000000000000e+00,8.915950916347115118e-01,-4.049073223133969890e-01,-6.880727698383757307e-01
1.167000000000000000e+03,-6.980976271193527483e-01,-1.052265647329127529e-01,1.427244476865015266e-01,-7.263341076687890308e-02,-2.937545530084155199e-01,-7.571151982737942543e-01,0.000000000000000000e+00,8.915950916347115118e-01,-2.316911415842523025e-01,-7.008920510216614108e-01
1.168000000000000000e+03,-7.146944970199885505e-01,-2.840143736733123925e-01,1.086274909752644735e-01,-1.780803018391583503e-01,-2.667555241273146804e-01,-8.228083706225602922e-01,0.000000000000000000e+00,8.915950916347115118e-01,6.330322320831004157e-02,-7.171817344321084198e-01
1.169000000000000000e+03,-7.341885417946770742e-01,-4.524325036525594923e-01,6.695421149658317694e-02,-3.029991879403570176e-01,-2.334580279896851518e-01,-8.817265525215853827e-01,0.000000000000000000e+00,8.915950916347115118e-01,6.084246576298412146e-01,-7.342968719954584556e-01
1.170000000000000000e+03,-7.556120025128094664e-01,-7.516000800575229901e-01,9.454941002699283198e-03,-4.371201912109053955e-01,-1.869065177712206094e-01,-9.273737859733977018e-01,0.000000000000000000e+00,8.915950916347115118e-01,9.588316508676935079e-01,-7.524210526937118448e-01
1.171000000000000000e+03,-7.873662062465873746e-01,-9.411939444658714571e-01,-7.080547990400917757e-02,-6.187049553822451253e-01,-1.205605757043403670e-01,-9.678172803907615362e-01,0.000000000000000000e+00,8.915950916347115118e-01,9.967979610215615960e-01,-7.723439795222462045e-01
1.172000000000000000e+03,-8.248629849048499940e-01,-9.932283881263486158e-01,-1.882955790658906725e-01,-7.896261702331219823e-01,-1.995850868886332730e-02,-9.896032730391144394e-01,0.000000000000000000e+00,8.915950916347115118e-01,9.987303741168624960e-01,-7.975181033295342115e-01
1.173000000000000000e+03,-8.703098368072295088e-01,-9.990614863409210678e-01,-3.329909650097481189e-01,-9.211229492137208430e-01,1.111901415345150496e-01,-9.451145069221736916e-01,9.999092042625951082e-01,8.915950916347115118e-01,7.640361283110357338e-01,-8.315908990241700494e-01
1.174000000000000000e+03,-9.082922584987463965e-01,-9.986970145847231528e-01,-4.749252335630035349e-01,-9.752443712192329084e-01,2.501900119468223882e-01,-6.695899710740659261e-01,9.999092042625951082e-01,8.915950916347115118e-01,9.109776103526916469e-01,-8.627824697274607546e-01
1.175000000000000000e+03,-9.312325059994224219e-01,-9.919960283257300837e-01,-5.848607303052957285e-01,-9.905462630137154001e-01,3.673519407491924738e-01,-1.357917676503508572e-02,9.999092042625951082e-01,8.915950916347115118e-01,9.779150091990312932e-01,-8.847292047477216537e-01
1.176000000000000000e+03,-9.448167043225361716e-01,-9.783885313261360128e-01,-6.632408280811256107e-01,-9.954553667752658042e-01,4.575868088470916861e-01,5.296137702900503008e-01,9.999092042625951082e-01,8.915950916347115118e-01,9.586391439493446853e-01,-8.987017998855852952e-01
1.177000000000000000e+03,-9.556053127560408811e-01,-9.049574838950393829e-01,-7.137735923159957974e-01,-9.977896289741815528e-01,5.195062326343545811e-01,8.281286439640458408e-01,9.999092042625951082e-01,8.915950916347115118e-01,4.314122554766654516e-01,-9.114619008211116702e-01
1.178000000000000000e+03,-9.601576699852292229e-01,-9.930293809984140907e-01,-7.720656543091225510e-01,-9.984537695391305645e-01,5.954743104333132253e-01,9.006610471449181254e-01,9.999092042625951082e-01,8.915950916347115118e-01,9.992113548329543127e-01,-9.178855342045220134e-01
1.179000000000000000e+03,-9.738240977790137975e-01,-9.987647840130334798e-01,-8.208839037690429663e-01,-9.996115830412497516e-01,6.637677296328441390e-01,9.892444264676311105e-01,9.999092042625951082e-01,8.915950916347115118e-01,2.487652189310900486e-01,-9.333434975081345009e-01
1.180000000000000000e+03,-9.794237433906319845e-01,-9.821871740746433987e-01,-8.649551947774692939e-01,-9.998233789312758191e-01,7.301561563527846355e-01,9.970389475770078391e-01,9.999092042625951082e-01,8.915950916347115118e-01,9.581156655652660614e-01,-9.405102395694089346e-01
